ballx,bally,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,l5x,l5y,l6x,l6y,l7x,l7y,l8x,l8y,l9x,l9y,l10x,l10y,r0x,r0y,r1x,r1y,r2x,r2y,r3x,r3y,r4x,r4y,r5x,r5y,r6x,r6y,r7x,r7y,r8x,r8y,r9x,r9y,r10x,r10y,action
0.07095727105479559,0.34906199202997384,0.9538403853099324,85.8147876724879,0.3528580896857671,40.82890402944469,0.32821269090260047,67.12542325882409,0.2971777443473954,88.95362736691534,0.259008023910502,115.92837631646354,0.15107565943782714,353.79998230000115,0.09087901053229387,47.00283192627056,0.036181410498777315,189.41419321064734,0.35315950854944367,327.76240332225524,0.0,0.0,0.12913245804689635,179.6389419478357,0.8393182196579222,274.84856613412893,0.26053906034083485,234.37726707449457,0.2843825334469897,269.24158874968316,0.33940768259505116,293.97642113684697,0.3642737722587025,321.2423924608654,0.05910623891257062,212.62075090423377,0.11714392826947444,327.993180713533,0.21285762572183267,4.757038456345524,0.2088112854963751,131.09045240020393,0.01267500264290357,44.327585050605066,0.02128899429889591,119.65891779674968,5
0.07654148781504747,0.34355540830300063,0.9498715029969397,85.45750893037416,0.35111901502927156,39.1030392922167,0.3216910555897252,65.76193851496019,0.2881603172612708,88.02509662579332,0.2554499631132845,114.55018475934789,0.15310656223388475,350.9520384920315,0.09556110428794012,43.010109770693305,0.03342279108093049,196.39526644583103,0.35936472335495073,327.7985115297799,0.0,0.0,0.12514360387971027,180.8050977558372,0.8339737624596132,275.25944669655155,0.24204254143590034,232.6813371648438,0.26523759423449494,270.205676970904,0.3240098024618123,296.07731201866113,0.3615602721638583,322.5241437272249,0.05636054436269031,211.54746202892497,0.115319514811707,337.90941013980637,0.22499763669347847,8.762372091528391,0.21908022115416434,128.57484204328577,0.013487317729619674,39.05516399910293,0.018781874627582417,122.4465654923878,5
0.08084782154760699,0.3395154676638765,0.9434265973475693,85.1706268517949,0.3476584301467399,37.280603541347325,0.31326082495612817,64.46601391335476,0.2775698918105487,87.35651536136298,0.2524069429117542,113.70777194050733,0.15438809891627714,347.5010637325246,0.09978341858236382,38.89842782925398,0.032121766662941156,205.21196450340133,0.36192640944135385,328.29712579813236,0.0,0.0,0.1230446120699918,183.28282431203704,0.8341475563560478,275.53022345495543,0.22565080560934775,230.7524177954554,0.2477173879225297,270.98896288394457,0.30967987470077407,297.94756273493573,0.3614443961681497,322.8250758351071,0.05552021422803737,210.88801264581997,0.11385206956598096,346.33966383421176,0.23381732202593483,12.174605279730876,0.2247864218445041,127.36029136283359,0.01244869091624759,26.73753942642082,0.013388148875616124,132.4884871050498,5
0.08333133450001882,0.3373482550910291,0.9352087417440347,84.98370328081822,0.34262086610466747,35.49030016541208,0.30342585603328276,63.368162098461234,0.2661703619671482,87.07115940986539,0.252935234901994,113.17275039500271,0.15479547591309095,343.6270957895483,0.10342715418803838,35.170550495954004,0.029657677240470158,211.27322307756424,0.36029700401040154,329.1946544050397,0.0,0.0,0.12335838703189017,186.20402433526453,0.8364478237193819,275.6445990595938,0.21110399299563157,228.3594486814798,0.23095051933708927,271.42140677943473,0.29531145944276044,299.52056441365323,0.3620202007675026,322.50894603022016,0.056353464132916864,208.785623751933,0.11207378592612754,354.21414936877403,0.2401825008664422,15.539022753927286,0.2269741230013507,127.40808097484882,0.008865993432440945,9.564176395323196,0.010346066659155159,150.55533552598177,5
0.07842241805041443,0.3784791035188094,0.8957098117163794,87.01310207203592,0.3077368477637251,39.196061443482236,0.2417032572165097,70.61170058638791,0.22188404476004245,99.6200933642516,0.2819065703813373,122.60636519565139,0.13385707425701548,295.20119788548544,0.0900679759137384,12.733911929220213,0.0,0.0,0.3117429778409317,337.61165449014516,0.023744762104773037,88.04395723308916,0.19316967793099757,194.40421003324548,0.8749576611733662,272.9818882271668,0.15926978211177614,194.9341932447163,0.1479363640272803,274.019034177791,0.11263148723625431,324.8281926818724,0.26815882717237816,333.1681620005607,0.12838395319616316,141.3498095186437,0.15225524428070816,62.171016942826114,0.273057932469315,51.66275338827858,0.27977276193806855,134.35964257151466,0.009249775773065608,331.67645600245464,0.08092676085712518,103.15510220314984,5
0.07830503042212832,0.38542857940871317,0.8995123632740816,87.43016790855611,0.3029322785146831,39.828403176931,0.2478238166725804,72.58646611876662,0.2270689702423257,101.02444546383047,0.28434524901061,124.22502241387983,0.1352942370702102,289.4573018517399,0.08572412511490006,8.31264053394892,0.0,0.0,0.31047131638741754,337.4631079593722,0.02807694485913758,89.45138692111928,0.2026809888313568,193.05028089163147,0.8753196234028243,272.56788404880945,0.16515599923414065,192.6173899595024,0.1517287408318856,273.1806132498843,0.10000444937518113,331.1193601793552,0.2606503250033745,333.33971859410514,0.13577753674070214,137.98612734866236,0.15649231203373767,66.27112554300624,0.27706451808901256,52.61568040322079,0.28758075149119305,135.83803833944728,0.009923525676548483,319.43713854097086,0.09426921565316217,103.22469388861438,3
0.08382004335273104,0.4574842526767144,0.9100423647355966,91.94643099274181,0.20979189492683087,39.4055868415603,0.29543806976648196,83.00428332342146,0.27529632900783063,111.75581529660434,0.31322038363759375,142.37872822000972,0.18563157003057926,258.0140993935694,0.0,0.0,0.03521037138960894,157.09587751040368,0.258730544198656,328.98786969203,0.07357787315723667,146.27337120052908,0.30133274906927365,197.85762762363973,0.8755084655558768,268.31100150543267,0.25634217736879455,181.17467720302483,0.22969981045545215,263.0181073660643,0.013250592268708266,265.46238985352244,0.22548715594863633,315.3152440622249,0.21720353939647646,134.64741876275298,0.12369979898928649,96.53016780195904,0.25864611166455953,59.94609467783961,0.4042864950354642,140.4882829946498,0.060133637767765834,219.12007644829515,0.20910404909716504,109.58262082852502,6
0.08054127550688778,0.4532463330933507,0.9078962773511573,91.70142615600253,0.2067878385178511,37.07444318724651,0.3004605001026332,81.10527587106546,0.2753094852588677,110.70045309507329,0.3029678399273973,143.89163686571587,0.19599842153755226,259.74973028270426,0.0,0.0,0.0325959969300441,151.39964263200895,0.2589958976729076,329.9043826446551,0.06992828829814716,150.07219449641337,0.30203882389221787,200.66724414082736,0.878664996709596,268.52660857111204,0.2524399815675415,181.65174687367067,0.24317331501920728,265.3390619996556,0.013262725934679311,273.287238739823,0.2315018544171276,315.2539080368431,0.20956673391449543,134.3786931108211,0.1195301125657691,93.1778007401708,0.26314007623395164,57.740070222468,0.4070661743279078,139.69264470342634,0.06662182349125144,225.54482108242468,0.21846901470122584,107.05076405452388,9
0.04793637237730815,0.3722481125279262,0.9341324572213531,87.59323996630775,0.25447264241596984,7.234064995102217,0.2511902313599078,60.08590174891295,0.29449807148793444,88.70374165057548,0.17378808098373907,158.39301200856005,0.37233598347553226,276.3046444192243,0.08980069754892597,322.1887775961282,0.0,0.0,0.392917998186188,320.09902893271607,0.12856645558390772,245.24453401781602,0.310308586019893,226.90722827348395,0.9041915673167507,272.9777519497868,0.23556476836935855,227.94245740893064,0.3835967978857888,275.51387359350394,0.06415449674355957,294.45959978450844,0.276419418985804,332.047398467152,0.049185532293508805,155.1257092485282,0.1268169370181466,24.89358152153642,0.2431542879182935,33.62313090028927,0.2506053558371303,141.33045520068066,0.16526894034029266,274.06596324874,0.2599701364283865,81.7005243120086,4
0.05206340085124665,0.3679696209113257,0.9358284276657154,87.42341156060272,0.262641518669715,6.906591061054413,0.2445652315726602,59.71750919085614,0.3046921660116901,87.23249945971334,0.16577351129628876,160.232846033889,0.37229127963285996,277.31705568982926,0.10230415148485893,323.5846543943786,0.0,0.0,0.4018576863869195,318.9181158219354,0.1318378615961971,247.12468126981142,0.31554784658267626,227.68090133604926,0.8946933010708259,273.2903963709591,0.24416113266723607,231.31269865053355,0.38103297357910754,276.2404701585599,0.06637795542332894,298.7690224215477,0.2764917834591115,334.600008508431,0.043645135469868604,151.85747274418196,0.12980392231039972,23.212635305619497,0.2440288293410222,32.62962135819187,0.23978975795702107,141.96847700476314,0.16792076110596058,277.1120509275935,0.26430292893149193,80.88925751399897,18
0.05584560546097355,0.3641968963598416,0.9370556242178812,87.22041970346997,0.270603675766071,7.216344234032046,0.24243733328285647,59.56880925649501,0.31772234535962357,85.97102580713137,0.15870313827629146,161.42797363885737,0.3698763348041742,278.4040160134864,0.11382449295841096,325.16742608963165,0.0,0.0,0.40865202830924113,317.89211914473145,0.13015140925209798,248.60491508608158,0.3187031347108581,227.93799271890205,0.8821184930823516,273.59113869872766,0.2524787368861672,233.9166783900036,0.3754650590932127,277.0944545100333,0.06725179362921525,302.634815565634,0.27645019734974724,337.0297359151789,0.04028549487102309,143.01466543307492,0.13348743246519446,22.8513287442467,0.24399291117980088,32.19769243015957,0.23184733307525554,141.86343225556124,0.16899306143448023,280.33540586908157,0.2711262271394216,80.49476460307602,18
0.05974278569282945,0.36040471347487113,0.9387465470152145,86.99317898339885,0.27869748852598863,8.00360020635381,0.24243766852640564,59.62962216176217,0.33054271577839284,84.9309173109747,0.15261015823574586,161.72895875007126,0.36574239601936676,279.69699628515815,0.12527086407577007,326.573235121993,0.0,0.0,0.41382342683474643,317.1666777333111,0.12706491834742598,249.8979581247795,0.3173639590457791,227.5339848495631,0.8699237659003365,273.8999042164453,0.26074603828895876,235.92580558938778,0.3703909342066733,278.19482829670164,0.06787109763032034,306.1897024981735,0.276597351556748,339.49142148146905,0.03616426326086008,134.8202307556566,0.13883844646548996,24.40928561472395,0.24368730569754074,32.090203856153515,0.22487248648025882,141.3355586766088,0.16948099033135325,283.7036399108622,0.2797373480006125,80.1389409346079,5
0.06324765032154779,0.3572665744864947,0.9386909289614367,86.78471969820619,0.2859990751638416,9.19387249490158,0.24233069743900731,59.67625744174896,0.3432678173223641,84.28716182506855,0.15040519873969924,160.223553643859,0.36019867112348913,281.1369325605301,0.13582919857001682,327.14907501638424,0.0,0.0,0.41604269880128986,317.01638749366333,0.12265892138853028,250.7314257222945,0.3137647510200442,226.77868763044359,0.8600194846263188,274.16267314035804,0.26822777155180966,237.26094218015692,0.3655239425309542,279.4303793186783,0.0667509736075743,309.76013289007955,0.27645354732575483,341.79224638309535,0.03180101587720337,127.15312563472713,0.14538427843750104,27.08544088840516,0.2427352031972088,32.405601365691304,0.21944565577392436,140.56240045980618,0.16877241651159183,287.1609847827866,0.28990554647915057,79.98494074566376,13
0.0676318261403932,0.35354054236231053,0.9375114756725849,86.51931940349962,0.29125209667994784,9.999861630699195,0.24261004560455007,59.5172300165977,0.3554443304331386,83.66744233757078,0.14826450144742215,158.2382684682844,0.355014874368196,282.82837630884774,0.1467699655510032,327.0778704023613,0.0,0.0,0.4179808463999194,317.09337402876974,0.1175646015451681,251.84029361102404,0.30623235363280527,226.26666847464912,0.8516009241503316,274.4658838482516,0.27184431829049066,238.33054924682472,0.3622286115996541,280.84318148730057,0.06402791803470871,313.4131728735373,0.27827003454326166,343.1767922440683,0.027447261086995994,119.95425967743408,0.15234403569757252,28.959154174301204,0.24174056101185454,32.75922212921077,0.21458471477540908,139.49164553583475,0.16785433492101007,290.64183074720995,0.30066911519626427,79.74500545676436,13
0.07247755237025906,0.3497378290575917,0.9355252384425828,86.22602614520403,0.2960296733008475,10.765558000569225,0.24484740107844538,59.41290848767762,0.3629499295489795,83.10745142152122,0.1464247335758964,155.9428817778731,0.35007633340965383,284.7150261924811,0.1570343646526972,326.83872181703407,0.0,0.0,0.41811960908194545,317.7949076891257,0.11342467664849372,253.0013403966702,0.29567861619808705,225.83606650263766,0.8447151469013704,274.7757428129319,0.26977634195729167,238.9129226827299,0.3605398536459571,282.3870603839166,0.06056129574742378,317.15717097245454,0.28071179877237606,344.1591006412458,0.02335249965751513,115.39885199815102,0.15814012848000145,29.75680514543756,0.24219546021196306,33.247925998314614,0.21399049508941356,137.89848807205215,0.165460907944494,293.1541685879498,0.31018193568598207,79.11477822455852,13
0.07739219785352822,0.34635344936900975,0.9328133001057565,85.93786280385096,0.3006835880564872,11.639085775186462,0.2510795932868953,59.322199961756574,0.3687246388206592,82.6234938483972,0.14539153037225955,153.41966663078887,0.3451533377000243,286.73749969980094,0.16461558502055829,326.07033286119736,0.0,0.0,0.41729153365142113,318.68028699758986,0.11141439373727101,253.93050215795193,0.284181717157601,225.654824023503,0.8406183702195522,275.0481239600647,0.2619325505637844,238.7778941683082,0.35862590166282327,284.0283590014181,0.05622813307029036,320.6392520705964,0.2828718494615145,344.6122905731396,0.019385822818762454,111.68597287542657,0.1640238702931247,30.745896234829022,0.24390007365468952,33.997848588346145,0.21500554817154072,136.16869452960498,0.1620958841749543,294.87143397199725,0.31826632628862944,78.09929660189678,13
0.08178362063790245,0.34463193623640276,0.9309925324244018,85.73452017031649,0.30439829398232177,12.871712266414024,0.2583806127096968,59.702217865748366,0.3758588451938269,82.13623592526716,0.14676621762691386,150.52990589668303,0.3390461736712755,288.7468513006595,0.16915082393635192,325.0715539892306,0.0,0.0,0.41431674939827007,319.6280839003743,0.10954361456417931,253.87691486442242,0.271903098914531,225.25928312109144,0.837546889254421,275.21409541165923,0.2510086307852991,237.83900101154993,0.3549593433932911,285.59420592508235,0.05092029376452293,324.4372976049636,0.2837590667194806,345.00307290418607,0.016649110478421856,109.63083963824081,0.16968429754212228,32.43259440542249,0.24602059679067995,35.32984518810726,0.2210433560114882,133.94905275207702,0.15652103584361876,295.6701417629246,0.32710242235396086,77.20867123373199,11
0.08644920128473449,0.344122085241073,0.9301761789659926,85.58707162197717,0.3077643770932184,14.395338788075,0.2665968627691267,60.394901131504845,0.38400527755847624,81.68139034353072,0.15009693345603178,147.38196425193706,0.33240338863934454,290.8315742918179,0.17160914026447635,324.07775895670864,0.0,0.0,0.40977843307639,320.6777287893917,0.1068135001351111,253.10261380439127,0.25850310613151384,224.2638925859538,0.8343756659933824,275.3181814479491,0.23796414466343896,236.22640960958293,0.35037180493250525,287.1931408049556,0.048411041432415196,329.4706792305413,0.28386368083684077,345.344425177268,0.016580346290419948,105.87624549663113,0.175618212068678,34.59300930264348,0.25145585481581884,36.826624599819496,0.23081423090811984,131.5407727043722,0.14875515654630722,296.07451694681725,0.3366492301117755,76.3732356323347,11
0.0918916194947217,0.34421680046735426,0.9292176901213297,85.44964827800194,0.31129795959565854,16.039561222691045,0.27541326310331193,61.17613924838295,0.392367124984602,81.15319928472074,0.15454741399387958,144.19897039059006,0.32592602862402453,292.9545343744693,0.17247250758442026,323.0842570491592,0.0,0.0,0.40467305879240717,321.81485518705756,0.10341644517340619,251.98842786322496,0.2465842611400885,222.33604729566105,0.8318687441124893,275.3974521961373,0.2233743988676758,234.02618242179614,0.34575237481037924,288.83214026926385,0.04820804445773157,335.0874326024175,0.2838303538152818,345.5547373001421,0.01708920358390991,100.1763031436593,0.18204084138188578,36.86197668533428,0.2581056537461887,38.37113930572121,0.24139696836301186,129.32677291736448,0.13938811074357468,296.218044017363,0.34604874325962826,75.54682137363721,11
0.09847248688628031,0.3447004689940339,0.9283335403182947,85.30618584668338,0.31535685257749907,17.791876764753454,0.28503600096272474,61.98628078564551,0.40106760566924327,80.52272069226176,0.15996846457119407,140.9616780298541,0.31911791492711433,294.9131884477238,0.17104519210521354,323.1662533617765,0.0,0.0,0.39923320588299505,323.07945417193105,0.09919728256053366,250.56708112810173,0.23525451252922394,219.4081830013486,0.8292898946587995,275.4776986467376,0.20740228808653952,231.15441266755013,0.341432027614895,290.54969071218414,0.048948819904166704,340.1389207355005,0.2838552890294967,345.73912600986694,0.018266881041736856,92.53868191727301,0.18927827815775053,39.17014290501736,0.2633845085438976,39.989783839821904,0.2490816686936003,127.59061651116917,0.12810632716041156,296.3457039707163,0.3560654906319255,74.69231875504731,11
0.10601842230009718,0.345617325125906,0.9273595063039457,85.15841557896685,0.31987860181448424,19.59268984059492,0.29520143084240885,62.79473894090856,0.40976365217201793,79.81311195193213,0.16624727414490276,137.80575930042588,0.31258338484514114,296.8785825292447,0.16614293545387643,324.4997105417563,0.0,0.0,0.3937207898989257,324.41732994141324,0.09441866170846758,248.73333764719985,0.22402171807097104,215.68621563873583,0.8268508900242902,275.5557278079258,0.1907955334833092,227.48070752353047,0.33770334620584913,292.343012310994,0.050313116041034445,344.08589759520845,0.28389916969335793,345.84649503756634,0.023255630463489458,86.82690898982757,0.1971592027809378,41.42869029105556,0.26758012527100167,41.63934215646542,0.2572930359604346,125.96780535657788,0.11550228497058243,296.5910193273038,0.36661944883653175,73.80752819618642,11
0.11454935345051272,0.34696182413761445,0.9270398100942433,85.01122558810499,0.32495992218384556,21.432158065493308,0.30512103107039806,63.49375757320484,0.4186498627410823,79.04360358486917,0.17336351869407562,134.74347585035335,0.30691929325812045,298.450456921656,0.1589327531448336,326.63323842368345,0.0,0.0,0.3892154653886033,325.42271634558125,0.08908407916929632,246.41654634219665,0.21364812853632142,211.17580200435836,0.8245585341071641,275.6353480597488,0.17405512029045692,222.78854098472746,0.3349822681524269,294.14795088955157,0.051782606938673356,347.1437746103482,0.283991941574295,345.9083741588323,0.030932566524190644,84.14068628389734,0.2057503117847262,43.61658299797802,0.27118598111104075,43.30927277279428,0.26691435329415497,124.82108832930379,0.10206882295426148,296.7296653632368,0.3777379748409504,72.90548557007595,11
0.12405250831060978,0.3487501470165155,0.9310926138726214,84.90666505045286,0.3306730232628274,23.29911666833985,0.31300062880832513,63.87794859877997,0.4278205355788321,78.23116875685838,0.18141124906670847,131.76435557267354,0.30260696110148144,299.73544906946995,0.1504837541418603,329.6834946646621,0.0,0.0,0.38542476627500133,326.2859621333396,0.08322799192413177,243.49319337572894,0.2052092733337388,206.48803303449355,0.8218049851335969,275.72422351509107,0.15781675723227365,216.7750938883488,0.3335528913412669,295.8656056207892,0.0530235749200149,349.4508373938733,0.2841451157402116,345.94658319261396,0.042235443359531555,83.73607589529371,0.21477820608171716,45.654760799882844,0.27428343906832964,44.9647569269591,0.2769256077503206,123.9442599781222,0.08793218058994857,296.77568963970793,0.38935756396506604,71.99785930697642,6
0.13298011220854095,0.35070409277335296,0.9363027504115804,84.83119330861645,0.33611611576675293,24.92424184389925,0.31853499273817065,64.00342565480307,0.43561732421091476,77.36505206554153,0.19149501594640916,128.77418246020812,0.29893268104834947,300.58623079395204,0.14333634289762212,332.6109102089936,0.0,0.0,0.3820757172013934,327.14589167224966,0.0785996157631133,240.29191088700392,0.1996495762304118,202.16765778318165,0.8202320473524011,275.7970209153012,0.1440388984215692,209.65217567900513,0.33254162585241037,297.25612983264557,0.05406864634422359,349.6828787999017,0.28457417021507514,345.6328651069988,0.05314560458933776,83.82895099179376,0.2204979645624877,46.79411644064573,0.27565544460418134,46.363801168165,0.2876686658072781,123.26316692660762,0.07533322042850431,295.7223505102375,0.3997101896184337,71.04820680825394,13
0.18391851535667744,0.5315688526239627,0.8005988131780315,96.21597680159147,0.13044942173191457,339.43555500648813,0.3103143021756442,122.99653766581916,0.0594684671425814,216.55709706440675,0.2821128589863138,164.0168421585207,0.11236620161908892,266.10390335618246,0.24712045445530542,233.20486858356725,0.2952308191369377,233.3129507840496,0.34780309752125077,300.86168769775395,0.0,0.0,0.4541845006884194,247.2835028549125,0.9935236324685917,265.02210800117797,0.3729166107244815,215.26705513006638,0.3337947693837929,245.58680726357588,0.47827920734322354,253.5234184585973,0.2743211113468175,296.30302178729,0.2689205709984044,122.62584617537922,0.13234024377546239,165.65035835965259,0.015601873670085543,283.55209594447297,0.3453548900491339,156.8572914290766,0.051816318398632565,40.421216953922695,0.18856759937890133,7.224664562761438,15
